,Unnamed: 0,comments,estimated_rating_flair,estimated_rating_textblob,estimated_rating_asent,pos_value_asent,neg_value_asent,probability,estimated_sentiment_flair,estimated_sentiment_textblob,compound_value_asent,neu_value_asent,estimated_subjectivity_textblob
20622,20622,The staff and the location of this hotel are the standout features . We stayed in the older section as we thought it would be quieter however this part is also dated and in need of a refresh . This is a basic budget hotel with a great location . However if you are looking for something more upscale I would spend the extra .,0.6905015782814947,3.2333333333333334,2.931993664840808,0.0726950354609929,0.0,0.999943733215332,NEGATIVE,0.2933333333333333,0.1562233317347364,0.1773049645390071,0.3616666666666667
20641,20641,"Location is not bad, host is friendly, but it’s too dirty inside: yellow towels and bed (just because they’re so old), smells badly because of wet. And hot water is not usual - you need to wait for it about 5 minutes, but I’ve got at least warm shower only once.
Btw internet is good and we checked in earlier, than it was written.",0.6904255241470449,2.642857142857143,3.0458959652279227,0.0709925937562386,0.0858468677494199,0.9999712705612184,NEGATIVE,0.0571428571428571,-0.1154426259044033,0.8431605384943414,0.530952380952381
20648,20648,Good value for money. The room was what I expected And nothing went wrong nor did anything amaze me. The only complaint would be that the pool closes at 6pm and being a tourist I was rarely at the hotel until during the day and didn’t have the opportunity to use this pool once due to its operational hours. I don’t see why people swimming until 8-9 maybe even 10pm is a problem 🤷🏻‍♂️,4.940588923999608,2.491071428571429,3.0883644759524147,0.2077615319982303,0.0771567675451628,0.9979883432388306,POSITIVE,-0.0035714285714285,0.080880323327083,0.7150817004566068,0.625
20655,20655,Location cant be beat.,4.909239303674634,2.5,2.8108825044289905,0.0,0.0,0.9995797276496888,POSITIVE,0.0,0.0,0.0,0.0
20657,20657,The family room is very big,2.653238456372771,2.5,2.8108825044289905,0.0,0.0,0.6634142398834229,NEGATIVE,0.0,0.0,0.0,0.13
20659,20659,"We had the family room - it was a decent hotel, great location. Pool was great except you have to prebook due to covid restrictions. Standard amenities. One annoyance was very loud guests partying in the room next door - had to call management to get them to quiet down which worked! Otherwise pleasant stay - bit pricey but fairly average for the area.",0.9213411245770812,2.991035353535353,3.1448907151114924,0.1480509897182454,0.0156166718156417,0.9278407096862792,NEGATIVE,0.1964141414141414,0.3500340387696939,0.6363323384661127,0.5027777777777778
20670,20670,the pool is on the 4th floor,3.2175558093770418,2.5,2.8108825044289905,0.0,0.0,0.8847960233688354,POSITIVE,0.0,0.0,0.0,0.0
20672,20672,"Good service, but it can sometimes be noisy.",2.504424233534592,4.25,2.861015209473752,0.0,0.3191489361702128,0.822155237197876,POSITIVE,0.7,-0.4117647058823528,0.6808510638297872,0.6000000000000001
20674,20674,"It was in Chinatown, so the surrounding Chinatown was good. It was comfortable to catch a taxi. However, the accommodation is rather small. Ordinary for the price",0.7146198852899455,2.875,3.0292966735106126,0.1322553607599357,0.0,0.991360604763031,NEGATIVE,0.15,0.2377601568496132,0.3677446392400642,0.5750000000000001
20677,20677,Everything good but its quite noisy from outside,2.937652986269065,3.375,2.9042271393865864,0.0,0.2623425891775119,0.6379567384719849,NEGATIVE,0.35,-0.3589562005727049,0.737657410822488,0.325
20686,20686,The room is a bit dusty. The swim pool is not bad and staffs are friendly.,0.7102420105648863,2.770833333333333,3.055046580148566,0.2009966777408638,0.0,0.992896854877472,NEGATIVE,0.1083333333333333,0.361362361280181,0.2990033222591362,0.5888888888888889
20716,20716,Access to pool and gym set this apart,0.7028449658430024,2.5,2.8108825044289905,0.0,0.0,0.9955142140388488,NEGATIVE,0.0,0.0,0.0,0.0
20721,20721,Nice room with basic amenities. Walls are thin and there's nothing much of interest within walking distance. The room itself is really comfortable,0.70716814121046,2.9,3.1282683511374323,0.2590351319549504,0.053402239448751,0.9939811825752258,NEGATIVE,0.16,0.2069463233237372,0.6875626285962985,0.5950000000000001
20724,20724,It was a recommendable place to stay in singapore. 😊,4.770603464083384,2.5,3.0103253094213374,0.5,0.0,0.9832587242126464,POSITIVE,0.0,0.3756755737506206,0.0,0.0
20748,20748,"Every single night, there are a lot of people who use WiFi, so the network speed becomes very slow.
If you are heavy Netflix or Youtube user, please consider it again.",0.7281849616420313,1.948809523809524,3.015682227265403,0.0705521472392638,0.0,0.9866595268249512,NEGATIVE,-0.2204761904761905,0.159105498385621,0.4294478527607361,0.4114285714285715
20750,20750,Appreciate the hospitality! Regret for the last minute cancellation,0.9282483277047782,2.5,3.0178135434815268,0.2496662216288384,0.1794871794871795,0.5740265250205994,POSITIVE,0.0,0.0179585403429536,0.5708465988839821,0.0666666666666666
20751,20751,Host is nice to accept last minute change schedule request and prepare a desk for working during the stay period. Just that during night time was very noisy as some indian tenants are watching video at kitchen area by turning on loud volume till late midnight. Please consider if you need a silence place before booking.,0.8198505553003644,2.8000000000000003,3.1680066642062163,0.1361011151095117,0.0237321235070672,0.9570177793502808,NEGATIVE,0.12,0.2431935478503731,0.8401667613834211,0.5533333333333335
20752,20752,"Location is good, internet speed slow, consider if you WFH.",2.3310064197487006,3.0,3.226527916769384,0.1946308724832214,0.0,0.6957844495773315,NEGATIVE,0.1999999999999999,0.4404335707601685,0.8053691275167785,0.5
20754,20754,The place is well located. Near to everything. The bus stop is just 10 meters away. Excellente place.,4.929749756955622,2.75,2.939247159026526,0.073943661971831,0.0539215686274509,0.9985374212265016,POSITIVE,0.1,-0.0056863222264299,0.3721347694007181,0.4
20776,20776,"Good location and reasonable facilities however place is quite dated (more so than is visible in the photos). Also room cleaning only occurs twice per week and somewhat inconsistently at that, so we had to ask several times for clean towels, toiletries etc.",0.691139478566375,3.236111111111111,3.2322091183871144,0.1087733227471218,0.0,0.9997128844261168,NEGATIVE,0.2944444444444444,0.4211786980147752,0.8912266772528781,0.5666666666666668
20778,20778,"Convenient location, walking distance to Hawker Center, local restaurants and MRT station",4.909613863197725,2.375,2.8108825044289905,0.0,0.0,0.9995606541633606,POSITIVE,-0.05,0.0,0.0,0.05
20782,20782,"Good for remote working, the room was not too bad but air on didn’t work too well and I was hot every night and didn’t sleep so well. Location is alright and walking distance to Tanjong Pagar, Chinatown and CBD.",0.697270974910193,2.59375,3.25280652677876,0.1761731636706389,0.0,0.9975047707557678,NEGATIVE,0.0375,0.5241170669645221,0.823826836329361,0.5791666666666667
20789,20789,"Hmlet Cantonment was as described and we enjoyed their free coffee and lounge areas. However we had considerable difficulty during check-in. We arrived around 10pm and we were not given access to our key cards without allowing the security to take a photograph of our credit cards. Since this is a significant security risk we denied a photo of our cards and had to contact Airbnb to get access to our room cards. 
The next day after a full day back and forth with Airbnb and the lead front desk staff, the host notified Airbnb that they would cancel unless we allowed them to put our card into their system. This was outside of Airbnbs TOS since this was not in the listing and taking payment outside of the app is prohibited unless mentioned before booking. 
We did ultimately give them our card so that we did not have to find a new apartment. They have since updated the listing with this information.
The stay was otherwise smooth but it was an unpleasant way to begin.",0.6908154313277937,2.7877435064935066,2.9822594198614505,0.06133743918423,0.0698391490486728,0.99983012676239,NEGATIVE,0.1150974025974026,-0.0228237621141407,0.5354900784337637,0.5271103896103896
20802,20802,The room is not tidy.,0.690741977591036,1.75,2.8108825044289905,0.0,0.0,0.99985671043396,NEGATIVE,-0.3,0.0,0.0,0.8
20804,20804,It's a reasonable place to stay at Kuala Lumpur,3.3363761514542984,3.0,2.8108825044289905,0.0,0.0,0.8938618302345276,POSITIVE,0.2,0.0,0.0,0.6
20810,20810,A no-frills place with far away amenities and don't forget your walking shoes! Lots of walking involved.,4.950066189055658,2.8125,2.843570718177606,0.0,0.1132425742574257,0.997509241104126,POSITIVE,0.125,-0.262735565760175,0.3867574257425742,1.0
20814,20814,A value for money stay in Singapore!,1.3130540817306793,2.5,3.203945306829175,0.2777548493602971,0.0,0.8392705321311951,NEGATIVE,0.0,0.4003361542067531,0.7222451506397028,0.0
20816,20816,if u drive there wnt be a prob.. groceries can be bought at hdb nearby..!!,0.7018579942400498,2.5,2.8108825044289905,0.0,0.0,0.504134476184845,POSITIVE,0.0,0.0,0.0,0.0
20822,20822,It a very calm neighbourhood. You will get what you pay. Overall it’s a average place to stay.,0.7792398471075428,2.7,3.01180210608788,0.1138329162825409,0.063063063063063,0.9697185754776,NEGATIVE,0.08,0.0925525914521279,0.4897706873210626,0.4583333333333333
20826,20826,cheap .value for money. but location sucks,0.6915146207416687,2.625,2.833586703058957,0.0,0.2333333333333333,0.9995772242546082,NEGATIVE,0.05,-0.0950586375786717,0.2666666666666666,0.5
20835,20835,"Great location, walking distance to restaurants and public transport. Andy was friendly and responsive. Just two things that should have been stated on the listing;
1) Washer and dryer are in the shared backyard and requires $10 of coins to operate. We were looking for a place with private laundry, so was disappointed.
2) Refundable S$50 was required per access keycard. We were caught by surprise and had our Singapore dollars tied up for a few days, which was pretty inconvenient. Being a cashless society and trying to carry limited foreign current, it was difficult to have our limited cash tied up.",0.7119845687422945,2.3282967032967035,3.06829749469872,0.1641095954153826,0.076528659781691,0.9922842383384703,NEGATIVE,-0.0686813186813186,0.1320285262856815,0.6165046019457835,0.4886446886446887
